ID,mean_semi_loc_coh_sif,mean_semi_loc_coh_bert,mean_semi_loc_coh_elmo,max_semi_loc_coh_sif,max_semi_loc_coh_bert,max_semi_loc_coh_elmo,min_semi_loc_coh_sif,min_semi_loc_coh_bert,min_semi_loc_coh_elmo,mean_loc_coh_sif,mean_loc_coh_bert,mean_loc_coh_elmo,max_loc_coh_sif,max_loc_coh_bert,max_loc_coh_elmo,min_loc_coh_sif,min_loc_coh_bert,min_loc_coh_elmo,mean_glob_coh_sif,mean_glob_coh_bert,mean_glob_coh_elmo,max_glob_coh_sif,max_glob_coh_bert,max_glob_coh_elmo,min_glob_coh_sif,min_glob_coh_bert,min_glob_coh_elmo,mean_control_glob_coh_sif,mean_control_glob_coh_bert,mean_control_glob_coh_elmo,max_control_glob_coh_sif,max_control_glob_coh_bert,max_control_glob_coh_elmo,min_control_glob_coh_sif,min_control_glob_coh_bert,min_control_glob_coh_elmo,mean_cum_coh_sif,mean_cum_coh_bert,mean_cum_coh_elmo,max_cum_coh_sif,max_cum_coh_bert,max_cum_coh_elmo,min_cum_coh_sif,min_cum_coh_bert,min_cum_coh_elmo
H12,0.08612934154618156,0.8600745797157288,0.5700926780700684,0.2876973572235844,0.9154772758483887,0.7949832677841187,-0.14985324564248742,0.6154069900512695,0.28113606572151184,0.08612934154618156,0.8600745797157288,0.5700926780700684,0.2876973572235844,0.9154772758483887,0.7949832677841187,-0.14985324564248742,0.6154069900512695,0.28113606572151184,0.16814980459639212,0.8785966634750366,0.6289892196655273,0.5507840407904011,0.9238864183425903,0.8437246680259705,-0.09566486498001202,0.6099216341972351,0.34612080454826355,0.14044056316358586,0.8778163194656372,0.6246185302734375,0.5096645568796186,0.9222745895385742,0.8359882235527039,-0.10579734905846946,0.6086914539337158,0.34722790122032166,-0.14749339106791212,0.6436929702758789,0.22027461230754852,0.06948669729449419,0.796335756778717,0.42409032583236694,-0.2715644029708073,0.4353811740875244,0.091387540102005
H13,0.10360848412345762,0.8672727942466736,0.6157809495925903,0.3576822963106391,0.919340968132019,0.7530486583709717,-0.18186949594451243,0.7065462470054626,0.3903646469116211,0.10360848412345762,0.8672727942466736,0.6157809495925903,0.3576822963106391,0.919340968132019,0.7530486583709717,-0.18186949594451243,0.7065462470054626,0.3903646469116211,0.21699468867069202,0.8935139775276184,0.6817098259925842,0.43296190572314147,0.9273117780685425,0.7749790549278259,-0.05555331239208323,0.8159890174865723,0.502296507358551,0.1949937669927184,0.892661988735199,0.6774505972862244,0.4011159939694057,0.9276918768882751,0.7727687954902649,-0.03922030236568307,0.8103067278862,0.4990435540676117,-0.11841707279484717,0.7246025800704956,0.35103633999824524,0.08132791318354204,0.7843204140663147,0.42075711488723755,-0.27537551485605594,0.652896523475647,0.201681450009346
H14,0.21984661403487724,0.8702647089958191,0.6018938422203064,0.7861963190465221,0.92683345079422,0.7596555352210999,-0.20927136424718956,0.8154284358024597,0.40014150738716125,0.21984661403487724,0.8702647089958191,0.6018938422203064,0.7861963190465221,0.92683345079422,0.7596555352210999,-0.20927136424718956,0.8154284358024597,0.40014150738716125,0.23306353840890306,0.8979578018188477,0.6761071681976318,0.4564572889356087,0.9345356225967407,0.8110684156417847,0.03372886965917515,0.8433277606964111,0.5333561301231384,0.20915349860736818,0.8965120315551758,0.6701385378837585,0.3872694470975095,0.9339269995689392,0.8075546622276306,0.0563214117164435,0.8426901698112488,0.5260604023933411,-0.0637489476057285,0.7673068046569824,0.36167943477630615,0.12893279877176597,0.8270736932754517,0.4306468963623047,-0.2596929849748056,0.7167083024978638,0.29552531242370605
H15,0.20828391438420774,0.8725488185882568,0.6642266511917114,0.6699979882368867,0.939774751663208,0.7889963984489441,-0.16646670485630544,0.7712192535400391,0.4594235122203827,0.20828391438420774,0.8725488185882568,0.6642266511917114,0.6699979882368867,0.939774751663208,0.7889963984489441,-0.16646670485630544,0.7712192535400391,0.4594235122203827,0.18931651623497323,0.8832579255104065,0.6923164129257202,0.6405232643855571,0.9313342571258545,0.801163375377655,-0.07954432155104024,0.7659538984298706,0.5081534385681152,0.18335061761038537,0.8819525837898254,0.6870120167732239,0.6038365484799617,0.9288625717163086,0.7937694191932678,-0.060640017536636164,0.7623217105865479,0.5003519654273987,-0.12983957959008802,0.7166332006454468,0.35713765025138855,0.043970262163057446,0.8501197099685669,0.5099026560783386,-0.2657057134998757,0.6306099891662598,0.28552520275115967
H16,0.12030602109451499,0.8354070782661438,0.5758402347564697,0.4207089660537421,0.9263308644294739,0.701755940914154,-0.06247142217176095,0.7231811285018921,0.45729729533195496,0.12030602109451499,0.8354070782661438,0.5758402347564697,0.4207089660537421,0.9263308644294739,0.701755940914154,-0.06247142217176095,0.7231811285018921,0.45729729533195496,0.2097119938972319,0.8710432052612305,0.6504103541374207,0.43397824444912564,0.9393361210823059,0.7907085418701172,-0.06518332676069101,0.7265760898590088,0.5500249862670898,0.181385034208051,0.869962215423584,0.6464170217514038,0.44300181863572846,0.9379496574401855,0.7927151918411255,-0.05314694250802096,0.7240580320358276,0.5472198128700256,-0.13053954418340005,0.7046137452125549,0.3540897071361542,0.02766374545677116,0.7664512991905212,0.5019915103912354,-0.24436216092451934,0.6018041372299194,0.2661482095718384
H17,0.2301611020048371,0.8851735591888428,0.6487866640090942,0.9563183065265839,0.9345618486404419,0.7769081592559814,-0.11638491538582008,0.7864595651626587,0.4386465847492218,0.2301611020048371,0.8851735591888428,0.6487866640090942,0.9563183065265839,0.9345618486404419,0.7769081592559814,-0.11638491538582008,0.7864595651626587,0.4386465847492218,0.24514007523805909,0.896368682384491,0.6793599128723145,0.586399068222496,0.9343417286872864,0.7640842199325562,0.018382368815824633,0.7971928119659424,0.5251626372337341,0.22948335228506833,0.8959543704986572,0.6762155890464783,0.5909789586542649,0.9337272644042969,0.7607348561286926,-0.023642842415217587,0.7938956022262573,0.5187011957168579,-0.11360660609426441,0.7046020030975342,0.3465811312198639,0.9563183065265839,0.8864868879318237,0.61203932762146,-0.3266274846617956,0.6224432587623596,0.23487251996994019
H18,0.12210998549176781,0.8687711954116821,0.6352226734161377,0.6041545130883546,0.9260281324386597,0.7723744511604309,-0.17356862254974578,0.7244963645935059,0.430643230676651,0.12210998549176781,0.8687711954116821,0.6352226734161377,0.6041545130883546,0.9260281324386597,0.7723744511604309,-0.17356862254974578,0.7244963645935059,0.430643230676651,0.18104467891989134,0.8820968866348267,0.6646474003791809,0.5459411658150514,0.9305343627929688,0.7981528043746948,-0.021599379951139665,0.7224254012107849,0.3234553933143616,0.1579955718011787,0.8812214732170105,0.6610363721847534,0.5259156059744342,0.9323435425758362,0.7874618172645569,-0.031152938128425605,0.7177797555923462,0.3170994222164154,-0.19438417606713246,0.6448743939399719,0.25659260153770447,0.4380733751664272,0.8029045462608337,0.4534602463245392,-0.4023205262705249,0.5220867991447449,0.0957832932472229
H19,0.21017760421524567,0.8434422016143799,0.5691646933555603,0.36223399244686577,0.8787815570831299,0.6461884379386902,0.06607402910055343,0.7700230479240417,0.5165244340896606,0.21017760421524567,0.8434422016143799,0.5691646933555603,0.36223399244686577,0.8787815570831299,0.6461884379386902,0.06607402910055343,0.7700230479240417,0.5165244340896606,0.30849279965516374,0.8880585432052612,0.653235137462616,0.47748471675901505,0.932023823261261,0.7515575289726257,0.08961210456503832,0.8090418577194214,0.5471336841583252,0.274970930059295,0.8861389756202698,0.6462396383285522,0.47087506104738625,0.9320855736732483,0.7496187686920166,0.0472556071335963,0.8029382824897766,0.535650372505188,0.04032942953262498,0.7345045208930969,0.43449997901916504,0.22064145054117246,0.7875940203666687,0.5882809162139893,-0.15034309588443134,0.6790060997009277,0.31678783893585205
H20,0.2717694053682954,0.8542593717575073,0.581294059753418,0.6203723906469021,0.9183096885681152,0.7336156964302063,-0.04132043444122815,0.726402759552002,0.4192274808883667,0.2717694053682954,0.8542593717575073,0.581294059753418,0.6203723906469021,0.9183096885681152,0.7336156964302063,-0.04132043444122815,0.726402759552002,0.4192274808883667,0.295240730155513,0.8900091052055359,0.6597610116004944,0.6161925234574183,0.9282795786857605,0.777949869632721,0.10543642393044404,0.817911684513092,0.5162641406059265,0.24575937645287071,0.8892306089401245,0.6560558080673218,0.5912332245409001,0.9278860688209534,0.7727608680725098,0.0615907241502819,0.8157715797424316,0.5145635008811951,0.01576602742786541,0.736118495464325,0.35520052909851074,0.17475908826246833,0.779933750629425,0.47499319911003113,-0.1956576007125706,0.7016128897666931,0.2488008439540863
H21,0.20561164532467396,0.8908812403678894,0.6445205211639404,0.41297303002303604,0.9335015416145325,0.8168969750404358,-0.10004891220724176,0.813454270362854,0.3286465108394623,0.20561164532467396,0.8908812403678894,0.6445205211639404,0.41297303002303604,0.9335015416145325,0.8168969750404358,-0.10004891220724176,0.813454270362854,0.3286465108394623,0.2152632410238129,0.9006220102310181,0.6719173789024353,0.5569446400027256,0.939604640007019,0.8333777785301208,0.015036189359978783,0.817294716835022,0.4472093880176544,0.19178795362358106,0.8988527655601501,0.665920078754425,0.5512976136739615,0.9393906593322754,0.8329407572746277,-0.01865710982132634,0.8153727054595947,0.44320493936538696,-0.10463439333970552,0.7561845183372498,0.3362780213356018,0.24854573214720482,0.8473522663116455,0.5251190066337585,-0.21564085961027696,0.7045342922210693,0.21344822645187378
