ID,mean_semi_loc_coh_sif,mean_semi_loc_coh_bert,mean_semi_loc_coh_elmo,max_semi_loc_coh_sif,max_semi_loc_coh_bert,max_semi_loc_coh_elmo,min_semi_loc_coh_sif,min_semi_loc_coh_bert,min_semi_loc_coh_elmo,mean_loc_coh_sif,mean_loc_coh_bert,mean_loc_coh_elmo,max_loc_coh_sif,max_loc_coh_bert,max_loc_coh_elmo,min_loc_coh_sif,min_loc_coh_bert,min_loc_coh_elmo,mean_glob_coh_sif,mean_glob_coh_bert,mean_glob_coh_elmo,max_glob_coh_sif,max_glob_coh_bert,max_glob_coh_elmo,min_glob_coh_sif,min_glob_coh_bert,min_glob_coh_elmo,mean_control_glob_coh_sif,mean_control_glob_coh_bert,mean_control_glob_coh_elmo,max_control_glob_coh_sif,max_control_glob_coh_bert,max_control_glob_coh_elmo,min_control_glob_coh_sif,min_control_glob_coh_bert,min_control_glob_coh_elmo,mean_cum_coh_sif,mean_cum_coh_bert,mean_cum_coh_elmo,max_cum_coh_sif,max_cum_coh_bert,max_cum_coh_elmo,min_cum_coh_sif,min_cum_coh_bert,min_cum_coh_elmo
H12,0.1553980757596823,0.8739327192306519,0.600123941898346,0.44644804822894646,0.9288923740386963,0.7655690312385559,-0.12446493999264106,0.666084885597229,0.3935234248638153,0.1553980757596823,0.8739327192306519,0.600123941898346,0.44644804822894646,0.9288923740386963,0.7655690312385559,-0.12446493999264106,0.666084885597229,0.3935234248638153,0.18224110361318793,0.8863334655761719,0.6383761763572693,0.5353395009207202,0.9331427812576294,0.755918562412262,-0.11569396031335619,0.6936875581741333,0.47766849398612976,0.15986806208316487,0.8846286535263062,0.6339067816734314,0.5168847852562243,0.9325491189956665,0.7529682517051697,-0.1180265262905395,0.6955737471580505,0.46123698353767395,-0.13224514150173441,0.6761338114738464,0.3440762460231781,0.19229623664470413,0.7583447098731995,0.5370124578475952,-0.32980819423912083,0.4655970633029938,0.16922786831855774
H13,0.25960622158836666,0.8909144997596741,0.5644376277923584,0.6436493068080988,0.9290754199028015,0.6726754307746887,-0.2767137129273685,0.7787447571754456,0.4049391448497772,0.25960622158836666,0.8909144997596741,0.5644376277923584,0.6436493068080988,0.9290754199028015,0.6726754307746887,-0.2767137129273685,0.7787447571754456,0.4049391448497772,0.33384746214731803,0.903911292552948,0.6126893758773804,0.6122162425216691,0.9381774067878723,0.7457067370414734,-0.1559743824080803,0.8166006207466125,0.43346312642097473,0.33496151260013635,0.9031826853752136,0.6125442981719971,0.6401978754939271,0.9392268061637878,0.7587252855300903,-0.14871468273934565,0.8206475377082825,0.4304555058479309,-0.05194292141937821,0.7591237425804138,0.2484302520751953,0.12706011718917481,0.8358300924301147,0.4485270380973816,-0.2753243520504311,0.6765372157096863,0.13636618852615356
H14,0.17277605644544797,0.8865503072738647,0.5519246459007263,0.44582270293035664,0.9234859347343445,0.6678457260131836,-0.09416574389289266,0.803507924079895,0.4462423026561737,0.17277605644544797,0.8865503072738647,0.5519246459007263,0.44582270293035664,0.9234859347343445,0.6678457260131836,-0.09416574389289266,0.803507924079895,0.4462423026561737,0.31537697346063975,0.905721127986908,0.6185117959976196,0.6528237810721866,0.9268521666526794,0.7517966032028198,-0.06773678688292985,0.8354340195655823,0.5384674668312073,0.3074238043650142,0.9040281176567078,0.6150713562965393,0.6390655562087171,0.9247292280197144,0.7358327507972717,-0.08363361981232055,0.834401547908783,0.5360395312309265,-0.11334483044490712,0.7494163513183594,0.31366950273513794,0.31217911933359377,0.8278026580810547,0.4462423026561737,-0.24616517323379072,0.6827048659324646,0.2357717901468277
H15,0.11870167548590108,0.8703573942184448,0.6357898712158203,0.44080450395136744,0.9231762886047363,0.7578019499778748,-0.09372791530889055,0.7638257741928101,0.46566498279571533,0.11870167548590108,0.8703573942184448,0.6357898712158203,0.44080450395136744,0.9231762886047363,0.7578019499778748,-0.09372791530889055,0.7638257741928101,0.46566498279571533,0.1951724638665018,0.8886157274246216,0.6750708818435669,0.6127516171212464,0.9328860640525818,0.7803884148597717,-0.2135754127392059,0.8056089282035828,0.5557392835617065,0.17879149894273597,0.8878958225250244,0.6695706248283386,0.6426411357311471,0.9323195815086365,0.7711712121963501,-0.2597677541351976,0.8048022985458374,0.5390971899032593,-0.19117127652304047,0.707672119140625,0.34458956122398376,0.10668624207781663,0.7705496549606323,0.4734225571155548,-0.35061100746924945,0.6184068322181702,0.20126859843730927
H16,0.18123235429056156,0.8826913833618164,0.5997113585472107,0.5392623787964902,0.928256630897522,0.773594856262207,-0.1264756819879504,0.7998166680335999,0.36660489439964294,0.18123235429056156,0.8826913833618164,0.5997113585472107,0.5392623787964902,0.928256630897522,0.773594856262207,-0.1264756819879504,0.7998166680335999,0.36660489439964294,0.17618085875184938,0.8966166973114014,0.6463505029678345,0.5744390877021714,0.9332103729248047,0.7854765057563782,-0.21237418969139568,0.8210921287536621,0.462658554315567,0.16021739366135043,0.8951461315155029,0.6396037936210632,0.5291072621306812,0.9333369135856628,0.7835480570793152,-0.23277050002535063,0.8209996819496155,0.4625227749347687,-0.14744944037871782,0.7230867147445679,0.2950339615345001,0.21012141442558244,0.808241605758667,0.49479466676712036,-0.31566858702600076,0.5918107628822327,0.19942304491996765
H17,0.14016340356067825,0.8850463628768921,0.5972431302070618,0.43320901631993086,0.931148886680603,0.7293023467063904,-0.234167588241379,0.751779317855835,0.36496564745903015,0.14016340356067825,0.8850463628768921,0.5972431302070618,0.43320901631993086,0.931148886680603,0.7293023467063904,-0.234167588241379,0.751779317855835,0.36496564745903015,0.16695493274250547,0.8906840085983276,0.6161889433860779,0.6221454447074435,0.9327396750450134,0.7552507519721985,-0.26700263915471373,0.7533259391784668,0.34944459795951843,0.1545450663634128,0.8893606662750244,0.6095005869865417,0.6371331073363853,0.9324259757995605,0.7582481503486633,-0.2715138854991032,0.7490866780281067,0.33604252338409424,-0.22164663305571763,0.6912862658500671,0.23674115538597107,-0.019386884014363233,0.8062397837638855,0.38241586089134216,-0.37595328181109977,0.5815469622612,0.12456893920898438
H18,0.1289048885559937,0.887493371963501,0.6248744130134583,0.8196573542588531,0.9340766668319702,0.732827365398407,-0.19982040733626857,0.7304242849349976,0.36622315645217896,0.1289048885559937,0.887493371963501,0.6248744130134583,0.8196573542588531,0.9340766668319702,0.732827365398407,-0.19982040733626857,0.7304242849349976,0.36622315645217896,0.16640124299020043,0.8949342370033264,0.65629643201828,0.6156427756931132,0.9344565868377686,0.7942762970924377,-0.244687017557185,0.731347382068634,0.42557746171951294,0.1515661414597592,0.893550455570221,0.6504650712013245,0.6453395640964932,0.9343599081039429,0.7830700278282166,-0.21768532575896382,0.729637086391449,0.43042752146720886,-0.16034977441134088,0.6977995038032532,0.2595812678337097,0.8196573542588531,0.8764151930809021,0.5317464470863342,-0.3537905405367608,0.5448001027107239,0.1504925787448883
H19,0.18686829347546555,0.8719925880432129,0.5586891770362854,0.5110403532537744,0.920615553855896,0.6890254616737366,-0.09784525286471515,0.7571786642074585,0.4447597563266754,0.18686829347546555,0.8719925880432129,0.5586891770362854,0.5110403532537744,0.920615553855896,0.6890254616737366,-0.09784525286471515,0.7571786642074585,0.4447597563266754,0.2907611404775645,0.8974647521972656,0.6276916861534119,0.6094609299649943,0.9354488849639893,0.7380086779594421,-0.10647856943092554,0.824972927570343,0.5072680711746216,0.27083821280472015,0.8962100148200989,0.6237653493881226,0.6405238486868684,0.9336633682250977,0.733881413936615,-0.1356617618254488,0.8251541256904602,0.4991435706615448,-0.11975787288183026,0.7319543361663818,0.2996174693107605,0.5110403532537744,0.8333859443664551,0.5908490419387817,-0.3045332611110764,0.6736701130867004,0.21807436645030975
H20,0.14013827904985912,0.8650350570678711,0.5339834690093994,0.3985979728513205,0.9251765608787537,0.6384339332580566,-0.08887058077619438,0.6932865381240845,0.4331304132938385,0.14013827904985912,0.8650350570678711,0.5339834690093994,0.3985979728513205,0.9251765608787537,0.6384339332580566,-0.08887058077619438,0.6932865381240845,0.4331304132938385,0.31163472824308697,0.8940334916114807,0.6177967190742493,0.6130419986653478,0.936937689781189,0.7124915719032288,0.01027051833886148,0.7101214528083801,0.47189775109291077,0.2965057618067585,0.8926978707313538,0.6144750714302063,0.649066693679524,0.935114860534668,0.7164404988288879,-0.039254489033029964,0.7119103074073792,0.46094241738319397,-0.09384874622798106,0.7050709128379822,0.29348671436309814,-0.00920624961534692,0.7898178100585938,0.4354715347290039,-0.23451388123034464,0.5865678787231445,0.20894193649291992
H21,0.13450028571299855,0.8856384754180908,0.6130858659744263,0.482408476974547,0.9338588118553162,0.737539529800415,-0.09718774913793124,0.7993848323822021,0.36218276619911194,0.13450028571299855,0.8856384754180908,0.6130858659744263,0.482408476974547,0.9338588118553162,0.737539529800415,-0.09718774913793124,0.7993848323822021,0.36218276619911194,0.18057265381194076,0.897851288318634,0.6493005752563477,0.6097378168635735,0.9371729493141174,0.7445440888404846,-0.15651890783482508,0.8159093856811523,0.4261069893836975,0.16365250813903062,0.8968168497085571,0.6430514454841614,0.6378228869834454,0.9347531795501709,0.7406692504882812,-0.1892221931938748,0.8172215223312378,0.4268822968006134,-0.18978796765340555,0.730902373790741,0.271194189786911,0.2680219779638246,0.8079939484596252,0.4965367019176483,-0.44994261284566667,0.6582105159759521,0.154694601893425
