ID,mean_semi_loc_coh_sif,mean_semi_loc_coh_bert,mean_semi_loc_coh_elmo,max_semi_loc_coh_sif,max_semi_loc_coh_bert,max_semi_loc_coh_elmo,min_semi_loc_coh_sif,min_semi_loc_coh_bert,min_semi_loc_coh_elmo,mean_loc_coh_sif,mean_loc_coh_bert,mean_loc_coh_elmo,max_loc_coh_sif,max_loc_coh_bert,max_loc_coh_elmo,min_loc_coh_sif,min_loc_coh_bert,min_loc_coh_elmo,mean_glob_coh_sif,mean_glob_coh_bert,mean_glob_coh_elmo,max_glob_coh_sif,max_glob_coh_bert,max_glob_coh_elmo,min_glob_coh_sif,min_glob_coh_bert,min_glob_coh_elmo,mean_control_glob_coh_sif,mean_control_glob_coh_bert,mean_control_glob_coh_elmo,max_control_glob_coh_sif,max_control_glob_coh_bert,max_control_glob_coh_elmo,min_control_glob_coh_sif,min_control_glob_coh_bert,min_control_glob_coh_elmo,mean_cum_coh_sif,mean_cum_coh_bert,mean_cum_coh_elmo,max_cum_coh_sif,max_cum_coh_bert,max_cum_coh_elmo,min_cum_coh_sif,min_cum_coh_bert,min_cum_coh_elmo
H11,0.4464740434775499,0.8802105784416199,0.6535042524337769,0.79311697303988,0.9335154294967651,0.8152626752853394,-0.19471220202109413,0.7886102199554443,0.3760474920272827,0.4464740434775499,0.8802105784416199,0.6535042524337769,0.79311697303988,0.9335154294967651,0.8152626752853394,-0.19471220202109413,0.7886102199554443,0.3760474920272827,0.4683735151387019,0.8862883448600769,0.6692282557487488,0.8403186331192902,0.9381672143936157,0.8030233979225159,-0.07255127798582106,0.7961176037788391,0.45955827832221985,0.44415866891827627,0.8798896670341492,0.6538705825805664,0.7855806268385362,0.9376583695411682,0.7827686667442322,-0.05228989504617467,0.7783088088035583,0.4672336280345917,-0.12937737648802108,0.6968860030174255,0.28142598271369934,0.26307668326278655,0.8550620675086975,0.3760474920272827,-0.3142374336170387,0.5663726925849915,0.1389070302248001
H12,0.5106605663502645,0.8727895617485046,0.6355524659156799,0.8547101243370778,0.9424235820770264,0.8169792294502258,-0.1854558475529138,0.764661967754364,0.4166310131549835,0.5106605663502645,0.8727895617485046,0.6355524659156799,0.8547101243370778,0.9424235820770264,0.8169792294502258,-0.1854558475529138,0.764661967754364,0.4166310131549835,0.5863414449681826,0.8829836249351501,0.6583139896392822,0.8814133261150179,0.9339709877967834,0.779507577419281,-0.1395869551842203,0.7709715366363525,0.4617432951927185,0.543257181983736,0.8726798295974731,0.6373655200004578,0.8196963426241419,0.9274695515632629,0.7431962490081787,-0.1452901926887157,0.735205888748169,0.44255179166793823,-0.11052031255902396,0.7249137759208679,0.3150692284107208,0.20022950677586426,0.833003044128418,0.48453447222709656,-0.2680552106763934,0.6130598783493042,0.23427484929561615
H13,0.38722687637537556,0.8810223340988159,0.681604266166687,0.7958345674510661,0.9405754804611206,0.8277695775032043,-0.06375932187116264,0.7911028265953064,0.5038551688194275,0.38722687637537556,0.8810223340988159,0.681604266166687,0.7958345674510661,0.9405754804611206,0.8277695775032043,-0.06375932187116264,0.7911028265953064,0.5038551688194275,0.48221806552814817,0.893801748752594,0.6980626583099365,0.8830904646384927,0.9350969195365906,0.8236615657806396,0.00491255981237773,0.8107845187187195,0.5922396779060364,0.45174228778856745,0.8872406482696533,0.6819532513618469,0.8275923762758701,0.9331005215644836,0.7976129055023193,-0.009348958915899996,0.7813671231269836,0.5681235790252686,-0.06149240929419758,0.7448906898498535,0.4259108006954193,0.14321018679465064,0.8952392935752869,0.7007725834846497,-0.1966153858970238,0.646336555480957,0.20595631003379822
H14,0.337988299748115,0.8581537008285522,0.6486762166023254,0.8251599013606384,0.9015102386474609,0.8254695534706116,-0.09327225310870056,0.7882723808288574,0.5020031332969666,0.337988299748115,0.8581537008285522,0.6486762166023254,0.8251599013606384,0.9015102386474609,0.8254695534706116,-0.09327225310870056,0.7882723808288574,0.5020031332969666,0.42799602238048445,0.8727062940597534,0.6972346901893616,0.8617243700676772,0.9220814108848572,0.8222144842147827,-0.03324478650303138,0.7628881931304932,0.5716556310653687,0.39754252270103163,0.8628000617027283,0.6840857267379761,0.7913089916187314,0.9276787638664246,0.8055846691131592,-0.011778128567485046,0.7450648546218872,0.5746756792068481,-0.09865412193481361,0.7169783115386963,0.3570623993873596,0.09453711459730638,0.7882723808288574,0.5072527527809143,-0.26608720288484095,0.6431742310523987,0.2418348789215088
H15,0.5554628195270059,0.8694237470626831,0.6547378897666931,0.8919044913563978,0.9267309308052063,0.8607880473136902,-0.3131100189800526,0.759232759475708,0.25983721017837524,0.5554628195270059,0.8694237470626831,0.6547378897666931,0.8919044913563978,0.9267309308052063,0.8607880473136902,-0.3131100189800526,0.759232759475708,0.25983721017837524,0.576460025157091,0.877940833568573,0.6836804151535034,0.8582806123286372,0.927530825138092,0.8479762673377991,-0.24783600620218035,0.8270406723022461,0.3006308376789093,0.5372580452796619,0.8673071265220642,0.6692795753479004,0.7866011154543382,0.9259362816810608,0.8285465240478516,-0.17030302874009756,0.8060305714607239,0.2887515425682068,-0.11562325290288014,0.7070276737213135,0.31226846575737,0.3301003003745888,0.8273335099220276,0.5179092288017273,-0.3298493021230203,0.5921935439109802,0.10936474055051804
H16,0.3639269511368716,0.8773842453956604,0.6508912444114685,0.7751679187910206,0.924342930316925,0.8278087377548218,-0.1446698489201884,0.7549468874931335,0.32521918416023254,0.3639269511368716,0.8773842453956604,0.6508912444114685,0.7751679187910206,0.924342930316925,0.8278087377548218,-0.1446698489201884,0.7549468874931335,0.32521918416023254,0.4343702555471379,0.892693042755127,0.6871664524078369,0.8612210564541929,0.9375643730163574,0.8334607481956482,-0.07338471710846317,0.8106099367141724,0.45872101187705994,0.40745430901717583,0.8860448002815247,0.6729694604873657,0.7796098045656557,0.9351692199707031,0.8147441744804382,-0.014211850224561466,0.8021225333213806,0.45871973037719727,-0.15497475527542098,0.7190565466880798,0.29766127467155457,-0.022964272910040422,0.788719892501831,0.46491190791130066,-0.34071627326354714,0.6539847254753113,0.1550951451063156
H17,0.5279634042787839,0.8810988664627075,0.6725042462348938,0.8152172381184176,0.9252114295959473,0.824043869972229,-0.30349631853072045,0.7319697737693787,0.3093608319759369,0.5279634042787839,0.8810988664627075,0.6725042462348938,0.8152172381184176,0.9252114295959473,0.824043869972229,-0.30349631853072045,0.7319697737693787,0.3093608319759369,0.5740601977508607,0.8895580172538757,0.6921179890632629,0.9015291387502603,0.9330860376358032,0.8282375931739807,-0.22993026658667584,0.8324809670448303,0.3006117641925812,0.5291251454528184,0.8801918029785156,0.6707445383071899,0.869012797601481,0.9289054870605469,0.8059101700782776,-0.1271614280987955,0.8153270483016968,0.29188379645347595,-0.14569536783580872,0.72547847032547,0.34565889835357666,0.12948494756499576,0.798462450504303,0.473022997379303,-0.29037621689118204,0.6293722987174988,0.11169470846652985
H18,0.4878164686864366,0.8703497052192688,0.6592059135437012,0.8670931440578885,0.9196180701255798,0.806814432144165,-0.19749618416125847,0.6175566911697388,0.3832969069480896,0.4878164686864366,0.8703497052192688,0.6592059135437012,0.8670931440578885,0.9196180701255798,0.806814432144165,-0.19749618416125847,0.6175566911697388,0.3832969069480896,0.5481532971431406,0.8848772048950195,0.6885210275650024,0.8513256429140694,0.9322645664215088,0.7975308299064636,-0.12838904220193248,0.7711935043334961,0.5461832284927368,0.507552914811016,0.8752340078353882,0.6695492267608643,0.7850387040138054,0.9325463175773621,0.7746821641921997,-0.0641288691902896,0.7580481767654419,0.5435968637466431,-0.15056803678355213,0.6750719547271729,0.3343231976032257,-0.008444699850865546,0.7306227087974548,0.42710813879966736,-0.36824871518771596,0.6175566911697388,0.23338498175144196
H19,0.5209441068354549,0.8559488654136658,0.6683529615402222,0.8048533742025993,0.9183480143547058,0.823827862739563,0.05465854629110485,0.7933635711669922,0.38883155584335327,0.5209441068354549,0.8559488654136658,0.6683529615402222,0.8048533742025993,0.9183480143547058,0.823827862739563,0.05465854629110485,0.7933635711669922,0.38883155584335327,0.6014545000460625,0.8523566126823425,0.6720549464225769,0.8397815394138453,0.9115396738052368,0.7655581831932068,0.19938073120315475,0.80448317527771,0.551626980304718,0.559006250771863,0.8326596617698669,0.6486841440200806,0.776288330874312,0.9155976176261902,0.732306718826294,0.20368656591093967,0.7847467660903931,0.538848876953125,0.10527820603936895,0.7095610499382019,0.40450194478034973,0.23636949501483165,0.844074547290802,0.4995056688785553,-0.13244796936384215,0.6586278080940247,0.37223049998283386
H20,0.34802315798237327,0.8725488781929016,0.6591647863388062,0.8854031872200803,0.9246187806129456,0.825474739074707,-0.19524112706478558,0.7975538372993469,0.47693347930908203,0.34802315798237327,0.8725488781929016,0.6591647863388062,0.8854031872200803,0.9246187806129456,0.825474739074707,-0.19524112706478558,0.7975538372993469,0.47693347930908203,0.4004235279700962,0.8888921141624451,0.6952073574066162,0.8477859325936741,0.9272249341011047,0.8323253393173218,-0.2596475820774403,0.8321678042411804,0.5606463551521301,0.4024269176073496,0.880459725856781,0.6877480745315552,0.787618394232629,0.9259762763977051,0.8158836364746094,-0.11490852371816548,0.8118174076080322,0.5624183416366577,-0.0653862819885579,0.7426352500915527,0.38696733117103577,0.4574092534542465,0.8204327821731567,0.6865075826644897,-0.36850971813354716,0.6488966345787048,0.1919689178466797
H21,0.38651732394510774,0.8894054889678955,0.6554777026176453,0.7126620781480384,0.9392448663711548,0.8558595776557922,-0.13074256267770876,0.7165876626968384,0.3042115569114685,0.38651732394510774,0.8894054889678955,0.6554777026176453,0.7126620781480384,0.9392448663711548,0.8558595776557922,-0.13074256267770876,0.7165876626968384,0.3042115569114685,0.41775385785341235,0.8976848125457764,0.6767755746841431,0.7850661981319437,0.9345667958259583,0.851853609085083,-0.09936310022089131,0.8133375644683838,0.31386831402778625,0.39231616268211894,0.8971917033195496,0.6653430461883545,0.7317181807186026,0.9342418909072876,0.8362999558448792,-0.09029560807233879,0.8095688223838806,0.297558069229126,-0.1360954391250349,0.7139946222305298,0.27371740341186523,0.3486027793855615,0.7675230503082275,0.4402574300765991,-0.33998560337569356,0.5806081295013428,0.09068790823221207
